claim_id,claim_date,sale_id,repair_status
706,2024-08-27,584412,Warranty Void
707,2024-06-18,767261,Paid Repaired
708,2024-10-13,172687,Paid Repaired
709,2023-08-18,208182,Paid Repaired
710,2023-06-24,616655,Paid Repaired
711,2023-06-11,700483,Paid Repaired
712,2023-02-10,296730,Paid Repaired
713,2023-08-03,469088,Warranty Void
714,2023-05-22,834637,Paid Repaired
715,2024-07-12,36296,Paid Repaired
716,2024-12-14,355025,Paid Repaired
717,2025-01-01,811844,Paid Repaired
718,2024-12-04,568507,Paid Repaired
719,2024-09-24,881435,Warranty Void
720,2023-07-08,73661,Paid Repaired
721,2022-11-27,823768,Paid Repaired
722,2022-10-21,492052,Paid Repaired
723,2023-08-07,184517,Paid Repaired
724,2022-10-27,607493,Paid Repaired
725,2023-10-29,806897,Warranty Void
726,2023-10-20,520000,Paid Repaired
727,2024-08-23,138014,Paid Repaired
728,2022-12-14,417142,Paid Repaired
729,2024-02-24,824928,Warranty Void
730,2024-09-05,764964,Paid Repaired
731,2023-10-26,429610,Paid Repaired
732,2023-03-02,118386,Paid Repaired
733,2024-11-05,230329,Paid Repaired
734,2024-03-27,243338,Paid Repaired
735,2022-07-29,689459,Paid Repaired
736,2023-11-03,691950,Warranty Void
737,2024-04-15,830203,Paid Repaired
738,2024-04-14,287068,Paid Repaired
739,2025-01-27,665344,Paid Repaired
740,2022-05-25,142735,Paid Repaired
741,2024-07-19,331027,Paid Repaired
742,2024-11-17,593762,Paid Repaired
743,2023-02-06,413417,Paid Repaired
744,2023-01-21,129857,Paid Repaired
745,2024-04-13,192516,Paid Repaired
746,2023-12-17,707353,Paid Repaired
747,2023-02-20,231195,Paid Repaired
748,2024-02-11,836922,Paid Repaired
749,2023-12-10,678014,Paid Repaired
750,2023-03-27,64218,Paid Repaired
751,2022-12-30,795931,Paid Repaired
752,2023-07-20,686086,Paid Repaired
753,2022-04-27,468497,Paid Repaired
754,2024-12-06,443409,Warranty Void
755,2024-10-13,382141,Warranty Void
756,2024-06-24,359117,Paid Repaired
757,2024-06-21,225359,Paid Repaired
758,2025-01-20,462644,Paid Repaired
759,2023-01-27,526377,Paid Repaired
760,2024-10-18,40072,Paid Repaired
761,2022-10-12,350398,Paid Repaired
762,2024-05-17,132180,Paid Repaired
763,2024-09-12,684369,Warranty Void
764,2024-04-14,633138,Paid Repaired
765,2023-03-24,300453,Paid Repaired
766,2023-09-22,96528,Paid Repaired
767,2023-08-05,791516,Paid Repaired
768,2023-06-02,832580,Warranty Void
769,2023-05-17,283554,Paid Repaired
770,2024-08-29,71776,Paid Repaired
771,2024-01-06,225618,Paid Repaired
772,2025-02-11,172005,Warranty Void
773,2022-05-04,654875,Warranty Void
774,2022-09-21,98567,Paid Repaired
775,2023-01-10,275596,Paid Repaired
776,2024-10-28,751318,Paid Repaired
777,2024-04-14,808993,Paid Repaired
778,2023-09-18,631094,Paid Repaired
779,2022-03-18,515744,Warranty Void
780,2024-09-27,332182,Paid Repaired
781,2022-03-14,677849,Paid Repaired
782,2023-07-04,599384,Paid Repaired
783,2024-02-05,131386,Paid Repaired
784,2022-07-09,692109,Paid Repaired
785,2023-10-04,461025,Paid Repaired
786,2023-02-07,651153,Paid Repaired
787,2022-10-06,21942,Paid Repaired
788,2022-08-10,176083,Paid Repaired
789,2024-02-13,892008,Paid Repaired
790,2022-06-17,14871,Paid Repaired
791,2024-03-01,806556,Paid Repaired
792,2024-10-15,552985,Paid Repaired
793,2024-04-02,328130,Paid Repaired
794,2022-11-25,352921,Paid Repaired
795,2023-01-16,300454,Warranty Void
796,2022-08-30,572327,Paid Repaired
797,2024-05-24,377442,Paid Repaired
798,2024-07-14,219683,Paid Repaired
799,2022-09-27,841567,Paid Repaired
800,2023-05-16,725981,Paid Repaired
801,2023-02-19,745798,Paid Repaired
802,2023-12-06,270781,Paid Repaired
803,2022-12-07,819223,Paid Repaired
804,2024-04-28,693593,Paid Repaired
805,2024-04-07,507950,Paid Repaired
806,2024-07-20,838569,Paid Repaired
807,2024-08-23,520135,Paid Repaired
808,2024-08-04,208836,Paid Repaired
809,2023-07-07,194489,Paid Repaired
810,2023-01-31,616630,Paid Repaired
811,2023-03-27,108395,Paid Repaired
812,2024-08-03,259362,Paid Repaired
813,2023-10-31,95035,Paid Repaired
814,2024-05-05,682091,Paid Repaired
815,2024-08-20,433140,Warranty Void
816,2023-02-15,159007,Paid Repaired
817,2024-04-08,718882,Warranty Void
818,2022-08-28,663675,Paid Repaired
819,2024-08-17,362282,Paid Repaired
820,2023-01-01,134718,Paid Repaired
821,2023-05-14,572891,Paid Repaired
822,2022-07-28,836715,Paid Repaired
823,2025-02-25,124590,Paid Repaired
824,2023-01-06,58959,Paid Repaired
825,2022-07-13,174565,Paid Repaired
826,2024-11-01,384879,Paid Repaired
827,2022-12-30,825022,Warranty Void
828,2024-08-08,103119,Paid Repaired
829,2023-12-28,217238,Paid Repaired
830,2023-05-29,320147,Warranty Void
831,2022-09-02,488268,Paid Repaired
832,2024-07-19,215708,Paid Repaired
833,2022-10-16,700687,Warranty Void
834,2023-11-16,530840,Paid Repaired
835,2022-03-11,882360,Paid Repaired
836,2024-02-06,419000,Paid Repaired
837,2024-11-30,440512,Paid Repaired
838,2025-02-24,329990,Warranty Void
839,2023-02-06,218098,Paid Repaired
840,2023-08-03,775612,Paid Repaired
841,2024-09-06,192632,Paid Repaired
842,2022-12-20,129032,Paid Repaired
843,2024-08-01,760108,Paid Repaired
844,2024-08-23,399872,Paid Repaired
845,2024-01-20,574579,Paid Repaired
846,2024-08-08,105675,Paid Repaired
847,2024-08-02,347097,Paid Repaired
848,2023-02-09,216577,Paid Repaired
849,2023-11-14,367358,Paid Repaired
850,2022-07-10,624447,Paid Repaired
851,2023-12-16,241675,Paid Repaired
852,2022-10-12,459743,Paid Repaired
853,2023-08-25,219644,Warranty Void
854,2023-06-26,130654,Paid Repaired
855,2023-12-01,672125,Warranty Void
856,2025-01-30,649494,Paid Repaired
857,2024-01-30,607093,Warranty Void
858,2024-08-22,291934,Warranty Void
859,2024-03-31,566994,Paid Repaired
860,2025-01-29,656280,Warranty Void
861,2023-05-08,112593,Paid Repaired
862,2023-04-06,794121,Paid Repaired
863,2023-06-20,320179,Paid Repaired
864,2023-12-21,348423,Paid Repaired
865,2022-10-10,704897,Warranty Void
866,2022-04-05,625270,Paid Repaired
867,2023-06-11,83645,Paid Repaired
868,2024-07-31,70718,Warranty Void
869,2023-06-19,693992,Paid Repaired
870,2023-12-06,757343,Warranty Void
871,2023-08-12,26543,Warranty Void
872,2023-01-29,621135,Paid Repaired
873,2024-05-30,52605,Paid Repaired
874,2024-07-24,835714,Paid Repaired
875,2024-09-15,520847,Paid Repaired
876,2024-09-29,172348,Warranty Void
877,2024-02-07,489252,Paid Repaired
878,2022-11-30,299505,Warranty Void
879,2023-09-14,464873,Paid Repaired
880,2024-11-25,60554,Paid Repaired
881,2024-10-20,690335,Paid Repaired
882,2024-06-07,478820,Paid Repaired
883,2023-11-27,852602,Paid Repaired
884,2022-11-27,17062,Paid Repaired
885,2024-11-15,133799,Paid Repaired
886,2022-04-04,321816,Paid Repaired
887,2022-03-09,56905,Warranty Void
888,2022-04-03,452084,Paid Repaired
889,2024-11-10,597176,Warranty Void
890,2024-06-27,695042,Paid Repaired
891,2024-05-07,56754,Paid Repaired
892,2024-09-04,548038,Paid Repaired
893,2024-10-15,837151,Paid Repaired
894,2024-01-08,887483,Paid Repaired
895,2022-05-31,461435,Paid Repaired
896,2023-08-15,885647,Paid Repaired
897,2022-05-16,255984,Paid Repaired
898,2023-07-03,872499,Paid Repaired
899,2022-05-05,112101,Paid Repaired
900,2024-07-17,781425,Warranty Void
901,2023-12-25,257118,Paid Repaired
902,2024-03-20,685966,Paid Repaired
903,2023-11-03,31861,Paid Repaired
904,2023-02-09,693481,Warranty Void
905,2023-11-27,426654,Paid Repaired
906,2024-06-12,655661,Paid Repaired
907,2022-09-08,894491,Warranty Void
908,2022-06-04,582216,Paid Repaired
909,2023-12-12,435765,Paid Repaired
910,2023-03-05,794619,Warranty Void
911,2022-07-05,581977,Paid Repaired
912,2022-05-28,812805,Paid Repaired
913,2022-06-24,322548,Paid Repaired
914,2024-10-18,121480,Paid Repaired
915,2024-07-19,292014,Paid Repaired
916,2025-02-16,165605,Paid Repaired
917,2022-04-12,543047,Paid Repaired
918,2023-09-12,76569,Paid Repaired
919,2023-03-14,675050,Paid Repaired
920,2024-03-09,704475,Warranty Void
921,2024-11-25,744160,Paid Repaired
922,2023-05-05,118459,Paid Repaired
923,2024-01-24,87654,Paid Repaired
924,2024-11-06,720962,Warranty Void
925,2024-10-17,410886,Warranty Void
926,2023-03-06,678101,Paid Repaired
927,2024-01-02,193258,Paid Repaired
928,2022-09-07,253735,Paid Repaired
929,2022-11-11,642671,Warranty Void
930,2024-04-06,453653,Paid Repaired
931,2022-03-26,493490,Paid Repaired
932,2023-06-04,207042,Paid Repaired
933,2023-06-15,858079,Paid Repaired
934,2024-10-03,599434,Warranty Void
935,2022-03-28,808430,Paid Repaired
936,2023-03-19,766031,Paid Repaired
937,2022-06-15,377671,Paid Repaired
938,2025-02-05,151599,Warranty Void
939,2023-07-19,311794,Warranty Void
940,2023-08-02,532630,Warranty Void
941,2022-09-09,725757,Paid Repaired
942,2024-09-21,392994,Paid Repaired
943,2022-07-30,536875,Paid Repaired
944,2022-09-29,275497,Paid Repaired
945,2023-06-28,219832,Paid Repaired
946,2023-07-31,782086,Warranty Void
947,2024-06-25,564495,Paid Repaired
948,2022-08-31,734495,Paid Repaired
949,2022-03-01,851662,Warranty Void
950,2023-02-09,892858,Paid Repaired
951,2023-01-20,284643,Warranty Void
952,2022-10-11,207181,Paid Repaired
953,2022-11-23,716884,Paid Repaired
954,2023-03-31,123122,Paid Repaired
955,2022-12-28,196365,Warranty Void
956,2024-03-14,656972,Warranty Void
957,2024-05-16,835752,Paid Repaired
958,2024-04-26,682995,Paid Repaired
959,2023-10-12,236117,Warranty Void
960,2023-01-30,350254,Paid Repaired
961,2023-05-04,264155,Paid Repaired
962,2024-05-21,140593,Paid Repaired
963,2023-11-30,887406,Paid Repaired
964,2022-05-21,381139,Paid Repaired
965,2023-06-28,743521,Paid Repaired
966,2024-01-28,846879,Paid Repaired
967,2024-08-14,621679,Paid Repaired
968,2025-02-06,344950,Paid Repaired
969,2024-10-09,685726,Paid Repaired
970,2022-06-22,417935,Paid Repaired
971,2023-02-04,80266,Paid Repaired
972,2023-11-22,639750,Paid Repaired
973,2024-05-27,590141,Paid Repaired
974,2023-02-25,429074,Paid Repaired
975,2024-02-29,723145,Paid Repaired
976,2025-01-20,474590,Paid Repaired
977,2022-09-20,472964,Paid Repaired
978,2024-05-16,826913,Paid Repaired
979,2022-05-25,590594,Paid Repaired
980,2023-12-09,352407,Warranty Void
981,2022-10-29,437617,Warranty Void
982,2024-03-31,337275,Paid Repaired
983,2022-10-10,690019,Paid Repaired
984,2024-04-16,184538,Paid Repaired
985,2022-12-06,138801,Paid Repaired
986,2022-05-01,627228,Paid Repaired
987,2024-03-18,607354,Warranty Void
988,2023-01-26,357179,Paid Repaired
989,2024-01-29,52275,Paid Repaired
990,2022-08-25,383283,Paid Repaired
991,2022-05-23,306859,Paid Repaired
992,2024-06-16,485272,Paid Repaired
993,2025-01-08,592484,Paid Repaired
994,2022-12-07,819135,Paid Repaired
995,2024-05-31,118555,Paid Repaired
996,2023-10-22,398831,Paid Repaired
997,2024-06-22,794457,Paid Repaired
998,2022-12-10,600415,Paid Repaired
999,2024-02-14,496452,Paid Repaired
1000,2023-11-09,739590,Warranty Void
1001,2025-01-28,103640,Paid Repaired
1002,2022-04-23,132878,Paid Repaired
1003,2022-06-30,294856,Paid Repaired
1004,2022-09-05,745152,Paid Repaired
1005,2023-09-04,320671,Paid Repaired
1006,2024-04-09,514309,Paid Repaired
1007,2024-06-10,694560,Warranty Void
1008,2024-12-12,536271,Paid Repaired
1009,2022-10-28,698672,Paid Repaired
1010,2022-12-09,895177,Paid Repaired
1011,2022-05-17,684001,Paid Repaired
1012,2022-05-01,52768,Warranty Void
1013,2022-11-27,82460,Paid Repaired
1014,2023-05-21,384557,Paid Repaired
1015,2024-10-17,693304,Paid Repaired
1016,2024-05-17,669865,Paid Repaired
1017,2023-04-29,812651,Paid Repaired
1018,2023-04-19,440884,Paid Repaired
1019,2023-09-06,512498,Paid Repaired
1020,2023-06-11,620654,Paid Repaired
1021,2024-07-13,417941,Paid Repaired
1022,2023-06-10,767439,Paid Repaired
1023,2025-02-15,779556,Paid Repaired
1024,2023-09-10,717866,Warranty Void
1025,2024-03-24,701902,Paid Repaired
1026,2023-06-15,395878,Paid Repaired
1027,2024-07-06,23594,Warranty Void
1028,2023-08-25,114044,Paid Repaired
1029,2022-12-13,370960,Paid Repaired
1030,2024-10-27,121560,Warranty Void
1031,2023-10-13,623181,Paid Repaired
1032,2024-07-27,121284,Paid Repaired
1033,2024-11-01,335012,Paid Repaired
1034,2022-06-26,18555,Paid Repaired
1035,2022-03-04,763395,Warranty Void
1036,2024-03-07,690631,Paid Repaired
1037,2024-07-01,656997,Paid Repaired
1038,2022-08-26,727813,Paid Repaired
1039,2023-10-05,515629,Paid Repaired
1040,2022-04-01,103562,Paid Repaired
1041,2025-01-03,522478,Paid Repaired
1042,2024-10-17,204131,Warranty Void
1043,2022-07-23,198502,Warranty Void
1044,2023-11-04,12248,Paid Repaired
1045,2023-03-25,812203,Warranty Void
1046,2023-04-01,211946,Paid Repaired
1047,2022-05-26,542248,Paid Repaired
1048,2024-01-14,647231,Paid Repaired
1049,2022-08-04,232262,Paid Repaired
1050,2023-12-28,601713,Paid Repaired
1051,2022-09-16,826797,Warranty Void
1052,2023-11-21,162988,Paid Repaired
1053,2025-01-25,892807,Paid Repaired
1054,2023-08-03,206594,Warranty Void
1055,2024-12-11,230546,Warranty Void
1056,2024-02-06,569809,Warranty Void
1057,2023-03-06,501050,Paid Repaired
1058,2024-11-07,750284,Paid Repaired
1059,2025-01-04,257596,Paid Repaired
1060,2024-11-08,195583,Paid Repaired
1061,2023-05-08,643132,Paid Repaired
1062,2022-07-01,407644,Paid Repaired
1063,2024-05-11,730608,Paid Repaired
1064,2022-10-11,835550,Paid Repaired
1065,2024-05-22,855468,Paid Repaired
1066,2024-04-27,521973,Paid Repaired
1067,2025-02-24,695357,Paid Repaired
1068,2024-11-06,441874,Paid Repaired
1069,2023-07-17,175745,Paid Repaired
1070,2022-04-30,219139,Warranty Void
1071,2022-11-02,308543,Paid Repaired
1072,2024-05-09,884998,Paid Repaired
1073,2024-03-18,271588,Paid Repaired
1074,2022-04-08,435228,Paid Repaired
1075,2024-01-08,625272,Paid Repaired
1076,2022-06-17,688158,Paid Repaired
1077,2023-10-26,175052,Paid Repaired
1078,2024-02-17,209594,Paid Repaired
1079,2025-01-04,412549,Paid Repaired
1080,2023-06-26,291086,Paid Repaired
1081,2024-06-09,425542,Warranty Void
1082,2022-08-19,680346,Paid Repaired
1083,2024-09-30,642503,Paid Repaired
1084,2022-08-18,700520,Paid Repaired
1085,2023-06-19,854915,Paid Repaired
1086,2022-03-01,339153,Paid Repaired
1087,2023-02-06,751904,Paid Repaired
1088,2025-02-04,194659,Paid Repaired
1089,2022-11-20,292405,Paid Repaired
1090,2022-07-01,748882,Paid Repaired
1091,2023-05-28,416972,Paid Repaired
1092,2024-08-26,621532,Paid Repaired
1093,2024-02-15,84835,Paid Repaired
1094,2023-05-26,192281,Paid Repaired
1095,2023-06-25,760895,Paid Repaired
1096,2023-07-15,878052,Paid Repaired
1097,2024-02-10,225485,Paid Repaired
1098,2024-09-20,633348,Paid Repaired
1099,2022-06-08,729181,Warranty Void
1100,2023-02-20,594383,Paid Repaired
1101,2023-11-20,399289,Paid Repaired
1102,2023-07-04,26839,Paid Repaired
1103,2024-09-14,671494,Warranty Void
1104,2023-04-16,677598,Warranty Void
1105,2022-09-04,770716,Paid Repaired
1106,2024-07-22,413289,Warranty Void
1107,2022-05-11,379629,Paid Repaired
1108,2024-06-10,296271,Warranty Void
1109,2023-02-18,130755,Paid Repaired
1110,2024-05-04,834902,Paid Repaired
1111,2023-11-30,593943,Paid Repaired
1112,2023-09-16,65169,Paid Repaired
1113,2024-03-25,244915,Paid Repaired
1114,2023-07-31,808918,Warranty Void
1115,2024-12-22,485001,Paid Repaired
1116,2023-06-27,663443,Paid Repaired
1117,2023-05-02,510619,Paid Repaired
1118,2023-04-04,122795,Paid Repaired
1119,2022-07-03,174947,Paid Repaired
1120,2022-11-19,2716,Warranty Void
1121,2022-12-10,880755,Paid Repaired
1122,2022-04-09,211112,Paid Repaired
1123,2023-05-14,369642,Paid Repaired
1124,2023-02-01,535657,Paid Repaired
1125,2023-05-09,844253,Paid Repaired
1126,2025-02-25,648617,Paid Repaired
1127,2024-12-18,856875,Paid Repaired
1128,2022-11-27,666566,Paid Repaired
1129,2022-10-26,550624,Paid Repaired
1130,2023-06-21,590708,Paid Repaired
1131,2022-05-24,395356,Warranty Void
1132,2022-04-21,64529,Paid Repaired
1133,2023-10-11,770135,Paid Repaired
1134,2024-08-30,143326,Paid Repaired
1135,2024-03-17,427186,Paid Repaired
1136,2025-01-21,895937,Paid Repaired
1137,2023-12-26,285553,Paid Repaired
1138,2024-03-06,461057,Paid Repaired
1139,2025-01-23,239373,Paid Repaired
1140,2024-09-04,708837,Warranty Void
1141,2023-03-01,622393,Warranty Void
1142,2022-10-14,520819,Paid Repaired
1143,2022-07-03,378951,Paid Repaired
1144,2022-07-02,224331,Warranty Void
1145,2024-06-24,666234,Warranty Void
1146,2025-01-15,204125,Paid Repaired
1147,2023-07-29,274313,Paid Repaired
1148,2022-07-15,616139,Paid Repaired
1149,2022-08-15,203778,Paid Repaired
1150,2022-10-07,609294,Warranty Void
1151,2022-10-01,754216,Paid Repaired
1152,2023-06-20,198895,Paid Repaired
1153,2022-04-11,259860,Paid Repaired
1154,2024-11-12,449343,Paid Repaired
1155,2023-07-07,696158,Paid Repaired
1156,2023-03-12,811223,Paid Repaired
1157,2024-06-02,668313,Paid Repaired
1158,2023-05-03,797959,Warranty Void
1159,2024-12-23,794705,Paid Repaired
1160,2023-09-07,797102,Paid Repaired
1161,2022-08-19,530400,Warranty Void
1162,2023-05-27,706434,Paid Repaired
1163,2022-03-31,479830,Paid Repaired
1164,2024-09-22,481723,Paid Repaired
1165,2024-06-30,89164,Paid Repaired
1166,2024-12-31,681319,Paid Repaired
1167,2022-03-02,781100,Warranty Void
1168,2022-08-02,408247,Warranty Void
1169,2023-11-17,449953,Paid Repaired
1170,2024-08-04,634982,Paid Repaired
1171,2024-05-03,79981,Paid Repaired
1172,2023-04-22,587218,Paid Repaired
1173,2023-02-25,202572,Warranty Void
1174,2022-03-17,141286,Paid Repaired
1175,2022-05-30,283916,Warranty Void
1176,2023-11-26,558715,Paid Repaired
1177,2022-08-02,848935,Paid Repaired
1178,2024-08-29,830720,Paid Repaired
1179,2022-08-14,417302,Paid Repaired
1180,2024-12-02,611955,Paid Repaired
1181,2022-10-10,301771,Paid Repaired
1182,2023-03-01,427004,Paid Repaired
1183,2024-02-15,322991,Paid Repaired
1184,2025-01-13,569664,Paid Repaired
1185,2022-04-25,565931,Warranty Void
1186,2023-04-19,780886,Paid Repaired
1187,2022-11-28,803193,Paid Repaired
1188,2023-06-25,57795,Paid Repaired
1189,2023-03-24,17988,Paid Repaired
1190,2025-01-14,383728,Paid Repaired
1191,2023-10-05,446534,Paid Repaired
1192,2022-11-22,64335,Paid Repaired
1193,2024-07-06,609100,Paid Repaired
1194,2024-09-25,275032,Paid Repaired
1195,2023-10-24,499419,Paid Repaired
1196,2022-12-24,681563,Paid Repaired
1197,2022-11-01,151360,Paid Repaired
1198,2025-01-21,682043,Warranty Void
1199,2023-07-11,678303,Warranty Void
1200,2023-10-19,779989,Warranty Void
1201,2025-01-24,797648,Paid Repaired
1202,2025-02-09,641533,Paid Repaired
1203,2024-12-26,256049,Paid Repaired
1204,2023-04-24,366254,Warranty Void
1205,2022-12-07,406608,Paid Repaired
1206,2022-09-14,122114,Paid Repaired
1207,2023-10-07,55036,Paid Repaired
1208,2023-05-25,332170,Paid Repaired
1209,2023-05-08,645834,Paid Repaired
1210,2023-03-13,218211,Warranty Void
1211,2023-04-23,484627,Paid Repaired
1212,2025-02-08,724070,Paid Repaired
1213,2022-06-17,814704,Paid Repaired
1214,2023-05-30,85398,Paid Repaired
1215,2022-12-19,602574,Paid Repaired
1216,2023-12-29,851910,Paid Repaired
1217,2023-05-21,130437,Paid Repaired
1218,2025-02-10,608064,Paid Repaired
1219,2022-12-24,43634,Paid Repaired
1220,2024-10-04,432328,Paid Repaired
1221,2023-10-27,489214,Paid Repaired
1222,2024-08-16,59008,Paid Repaired
1223,2024-12-03,354327,Warranty Void
1224,2023-02-02,146439,Paid Repaired
1225,2024-02-02,716045,Paid Repaired
1226,2025-01-24,685847,Paid Repaired
1227,2024-01-23,183304,Paid Repaired
1228,2024-02-20,848621,Paid Repaired
1229,2024-06-20,568186,Warranty Void
1230,2022-05-09,781177,Paid Repaired
1231,2025-01-12,313853,Warranty Void
1232,2023-07-02,514640,Paid Repaired
1233,2023-05-26,511277,Paid Repaired
1234,2023-09-19,54442,Paid Repaired
1235,2024-12-20,146209,Paid Repaired
1236,2022-04-14,622029,Paid Repaired
1237,2023-11-12,346636,Paid Repaired
1238,2024-10-07,880898,Paid Repaired
1239,2023-11-17,624,Paid Repaired
1240,2022-09-11,689624,Paid Repaired
1241,2024-10-20,679961,Warranty Void
1242,2023-08-02,512590,Paid Repaired
1243,2022-12-02,835791,Paid Repaired
1244,2024-08-13,800803,Paid Repaired
1245,2022-07-27,365496,Paid Repaired
1246,2022-05-26,145418,Paid Repaired
1247,2024-02-29,438966,Paid Repaired
1248,2024-05-02,524552,Paid Repaired
1249,2023-02-20,271861,Paid Repaired
1250,2022-12-03,799869,Warranty Void
